SYMBOL,NAME,EXCHANGE
532786:GTOFFSHORE,GOL OFFSHORE LTD.,BSE
532787:ESSDEE,ESS DEE ALUMINIUM LTD.,BSE
532788:XLENERGY,XL ENERGY LTD.,BSE
532790:TANLA,TANLA SOLUTIONS LTD.,BSE
532792:CAIRN,CAIRN INDIA LTD.,BSE
532794:ZEEMEDIA,Zee Media Corporation Limited,BSE
532795:SITICABLE,SITI CABLE NETWORK LTD.,BSE
532796:LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,BSE
532797:AUTOIND,AUTOLINE INDUSTRIES LTD.,BSE
532798:NETWORK18,NETWORK18 MEDIA &amp; INVESTMENTS LTD.,BSE
532799:HUBTOWN,HUBTOWN LTD.,BSE
532800:TV18BRDCST,TV18 BROADCAST LTD.,BSE
532801:CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,BSE
532803:POCHIRAJU,POCHIRAJU INDUSTRIES LTD.,BSE
532804:TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,BSE
532805:REDINGTON,REDINGTON (INDIA) LTD.,BSE
532806:AICHAMP,AI CHAMPDANY INDUSTRIES LTD.,BSE
532807:CINELINE,Cineline India Limited,BSE
532808:PGIL,Pearl Global Industries Limited,BSE
532809:FSL,FIRSTSOURCE SOLUTIONS LTD.,BSE
532810:PFC,POWER FINANCE CORPORATION LTD.,BSE
532811:AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,BSE
532812:TFL,TRANSWARRANTY FINANCE LTD.,BSE
532813:CANDC,C &amp; C CONSTRUCTIONS LTD.,BSE
532814:INDIANB,INDIAN BANK,BSE
532815:SMSPHARMA,SMS PHARMACEUTICALS LTD.,BSE
532816:BROADCAST,BROADCAST INITIATIVES LTD.,BSE
532817:ORIENTALTL,ORIENTAL TRIMEX LTD.,BSE
532819:MINDTREE,MINDTREE LTD.,BSE
532820:ELAND,E-Land Apparel Limited,BSE
532822:IDEA,IDEA CELLULAR LTD.,BSE
532823:EUROCERA,EURO CERAMICS LTD.,BSE
532825:JAGJANANI,JAGJANANI TEXTILES LTD.,BSE
532826:RAJTV,RAJ TELEVISION NETWORK LTD.,BSE
532827:PAGEIND,PAGE INDUSTRIES LTD.,BSE
532828:AMDIND,AMD INDUSTRIES LTD.,BSE
532829:LEHAR,LAWRESHWAR POLYMERS LTD.,BSE
532830:ASTRAL,ASTRAL POLY TECHNIK LTD.,BSE
532831:ABHISHEK,ABHISHEK CORPORATION LTD.,BSE
532832:IBREALEST,INDIABULLS REAL ESTATE LTD.,BSE
532834:CAMLINFIN,CAMLIN FINE SCIENCES LTD.,BSE
532835:ICRA,ICRA LTD.,BSE
532836:SANCIA,Sancia Global Infraprojects Limited,BSE
532837:ORBITCORP,ORBIT CORPORATION LTD.,BSE
532839:DISHTV,DISH TV INDIA LTD.,BSE
532840:ADVANTA,Advanta Limited,BSE
532841:SAHYADRI,SAHYADRI INDUSTRIES LTD.,BSE
532842:SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,BSE
532843:FORTIS,FORTIS HEALTHCARE LTD.,BSE
532845:TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,BSE
532847:HILTON,HILTON METAL FORGING LTD.,BSE
532848:DELTACORP,DELTA CORP LTD.,BSE
532850:MIC,MIC ELECTRONICS LTD.,BSE
532851:INSECTICID,INSECTICIDES (INDIA) LTD.,BSE
532852:MCDHOLDING,MCDOWELL HOLDINGS LTD.,BSE
532853:ASAHISONG,ASAHI SONGWON COLORS LTD.,BSE
532854:NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,BSE
532855:HARYNACAP,HARYANA CAPFIN LTD.,BSE
532856:TIMETECHNO,TIME TECHNOPLAST LTD.,BSE
532859:HGS,HINDUJA GLOBAL SOLUTIONS LTD.,BSE
532864:NELCAST,NELCAST LTD.,BSE
532865:MEGH,MEGHMANI ORGANICS LTD.,BSE
532866:QUINTEGRA,QUINTEGRA SOLUTIONS LTD.,BSE
532867:V2RETAIL,V2 RETAIL LTD.,BSE
532868:DLF,DLF LTD.,BSE
532869:TARMAT,TARMAT LTD.,BSE
532870:ANKITMETAL,ANKIT METAL &amp; POWER LTD.,BSE
532871:CELESTIAL,Celestial Biolabs Limited,BSE
532872:SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,BSE
532873:HDIL,HOUSING DEVELOPMENT &amp; INFRASTRUCTURE LTD.,BSE
532874:SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,BSE
532875:ADSL,ALLIED DIGITAL SERVICES LTD.,BSE
532876:EVERONN,Everonn Education ltd,BSE
532877:SIMPLEX,SIMPLEX PROJECTS LTD.,BSE
532878:ALPA,ALPA LABORATORIES LTD.,BSE
532879:SSLEL,SIR SHADI LAL ENTERPRISES LTD.,BSE
532880:OMAXE,OMAXE LTD.,BSE
532882:OMNITECH,OMNITECH INFOSOLUTIONS LTD.,BSE
532883:ZYLOG,ZYLOG SYSTEMS LTD.,BSE
532884:REFEX,Refex Industries Limited,BSE
532885:CENTRALBK,CENTRAL BANK OF INDIA,BSE
532886:SELMCL,SEL MANUFACTURING COMPANY LTD.,BSE
532887:SUJANATWR,SUJANA TOWERS LTD.,BSE
532888:ASIANTILES,ASIAN GRANITO INDIA LTD.,BSE
532889:KPRMILL,K.P.R.MILL LTD.,BSE
532890:TAKE,TAKE SOLUTIONS LTD.,BSE
532891:PURVA,PURAVANKARA PROJECTS LTD.,BSE
532892:MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.,BSE
532893:VTMLTD,VTM LTD.,BSE
532894:INDOWIND,INDOWIND ENERGY LTD.,BSE
532895:NAGREEKCAP,NAGREEKA CAPITAL &amp; INFRASTRUCTURE LTD.,BSE
532896:MAGNUM,MAGNUM VENTURES LTD.,BSE
532898:POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,BSE
532899:KSCL,KAVERI SEED COMPANY LTD.,BSE
532900:SEINV,S.E.INVESTMENTS LTD.,BSE
532902:CCCL,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,BSE
532904:SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD.,BSE
532905:SAAMYABIO,SAAMYA BIOTECH (INDIA) LTD.,BSE
532906:MAANALU,MAAN ALUMINIUM LTD.,BSE
532907:IL&amp;FSENGG,IL&amp;FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,BSE
532908:SHARONBIO,SHARON BIO-MEDICINE LTD.-$,BSE
532910:ANILLTD,ANIL LTD.,BSE
532911:PARLESOFT,PARLE SOFTWARE LTD.,BSE
532912:NET4,NET 4 INDIA LTD.,BSE
532913:CSIL,CIRCUIT SYSTEMS (INDIA) LTD.,BSE
532914:ARCOTECH,ARCOTECH LTD.,BSE
532915:RELIGARE,RELIGARE ENTERPRISES LTD.,BSE
532916:BVCL,BARAK VALLEY CEMENTS LTD.,BSE
532918:RATHIBAR,RATHI BARS LTD.,BSE
532919:ACIASIA,ALLIED COMPUTERS INTERNATIONAL (ASIA) LTD.,BSE
532920:EDL,EMPEE DISTILLERIES LTD.,BSE
532921:ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,BSE
532922:EDELWEISS,Edelweiss Financial Services Ltd.,BSE
532923:RJL,RENAISSANCE JEWELLERY LTD.,BSE
532924:KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.,BSE
532925:KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,BSE
532926:JYOTHYLAB,JYOTHY LABORATORIES LTD.,BSE
532927:ECLERX,ECLERX SERVICES LTD.,BSE
532928:TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,BSE
532929:BRIGADE,BRIGADE ENTERPRISES LTD.,BSE
532930:BGRENERGY,BGR ENERGY SYSTEMS LTD.,BSE
532931:BURNPUR,BURNPUR CEMENT LTD.,BSE
532932:MANAKSIA,MANAKSIA LTD.,BSE
532933:PORWAL,PORWAL AUTO COMPONENTS LTD.,BSE
532934:PPAP,PPAP Automotive Limited,BSE
532935:ARIES,ARIES AGRO LTD.,BSE
532937:KUANTUM,KUANTUM PAPERS LTD.,BSE
532938:CAPF,CAPITAL FIRST LTD.,BSE
532939:RPOWER,RELIANCE POWER LTD.,BSE
532940:JKIL,J.KUMAR INFRAPROJECTS LTD.,BSE
532941:CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,BSE
532942:KNRCON,KNR CONSTRUCTIONS LTD.,BSE
532944:ONMOBILE,OnMobile Global Ltd.,BSE
532945:SHRIRAMEPC,SHRIRAM EPC LTD.,BSE
532946:BANG,BANG OVERSEAS LTD.,BSE
532947:IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,BSE
532948:TULSI,TULSI EXTRUSIONS LTD.,BSE
532951:GSS,GSS INFOTECH LTD.,BSE
532952:NAHARCAP,NAHAR CAPITAL &amp; FINANCIAL SERVICES LTD.,BSE
532953:VGUARD,V-GUARD INDUSTRIES LTD.,BSE
532955:RECLTD,RURAL ELECTRIFICATION CORPORATION LTD.,BSE
532957:GOKAKTEX,GOKAK TEXTILES LTD.,BSE
532959:GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,BSE
532960:IBVENTURES,Indiabulls Ventures Limited,BSE
532961:SITASHREE,SITA SHREE FOOD PRODUCTS LTD.,BSE
532966:TWL,TITAGARH WAGONS LTD.,BSE
532967:KIRIINDUS,KIRI INDUSTRIES LTD.,BSE
532972:SANKHYAIN,SANKHYA INFOTECH LTD.,BSE
532974:BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,BSE
532975:AISHWARYA,AISHWARYA TELECOM LTD.,BSE
532976:JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,BSE
532977:BAJAJ-AUTO,BAJAJ AUTO LTD.,BSE
532978:BAJAJFINSV,BAJAJ FINSERV LTD.,BSE
532979:PIRPHYTO,Piramal Phytocare Limited,BSE
532980:GOKUL,GOKUL REFOILS &amp; SOLVENT LTD.,BSE
532983:RPGLIFE,RPG LIFE SCIENCES LTD.,BSE
532985:KTKSENSEX,KOTAK MAHINDRA MUTUAL FUND,BSE
532986:NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,BSE
532987:RBL,RANE BRAKE LINING LTD.,BSE
532988:RANEENGINE,RANE ENGINE VALVE LTD.,BSE
532989:BAFNAPHARM,BAFNA PHARMACEUTICALS LTD.,BSE
532990:METKORE,METKORE ALLOYS &amp; INDUSTRIES LTD.,BSE
532991:MVL,MVL LTD.,BSE
532992:CHLLTD,CHL LTD.,BSE
532993:SEZAL,Sezal Glass Limited,BSE
532994:ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.,BSE
532996:FIRSTWIN,FIRST WINNER INDUSTRIES LTD.,BSE
532997:KSK,KSK ENERGY VENTURES LTD.,BSE
532998:LOTUSEYE,LOTUS EYE CARE HOSPITAL LTD.,BSE
533001:SOMICONV,SOMI CONVEYOR BELTINGS LTD.,BSE
533002:DWSFTS50AG,DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN A - GROWTH OPTION,BSE
533004:DWSFTS50BG,DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN B - GROWTH OPTION,BSE
533006:BIRLACOT,BIRLA COTSYN (INDIA) LTD.,BSE
533007:LGBFORGE,LGB FORGE LTD.,BSE
533008:OISL,OCL IRON AND STEEL LTD.,BSE
533012:LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,BSE
533014:SICAGEN,SICAGEN INDIA LTD.,BSE
533015:NUTEK,NU TEK INDIA LTD.,BSE
533017:RMMIL,RESURGERE MINES &amp; MINERALS INDIA LTD.,BSE
533018:SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.,BSE
533019:SIMPLXPAP,SIMPLEX PAPERS LTD.,BSE
533022:20MICRONS,20 MICRONS LTD.,BSE
533023:WABCOINDIA,WABCO INDIA LTD.,BSE
533029:ALKALI,ALKALI METALS LTD.,BSE
533033:ISGEC,ISGEC HEAVY ENGINEERING LTD.,BSE
533044:SELANBBPH,SELANBBPH,BSE
533047:IMFA,INDIAN METALS &amp; FERRO ALLOYS LTD.,BSE
533048:GISOLUTION,GI ENGINEERING SOLUTIONS LTD.,BSE
533056:VEDAVAAG,VEDAVAAG SYSTEMS LTD.,BSE
533065:REISIXTEN,REI SIX TEN RETAIL LTD.,BSE
533068:ARROWTEX,ARROW TEXTILES LTD.,BSE
533078:MANJEERA,MANJEERA CONSTRUCTIONS LTD.,BSE
533080:MOLDTKPAC,Mold-Tek Packaging Limited,BSE
533083:RDEVCAB,RISHABHDEV TECHNOCABLE LTD.,BSE
533088:MHRIL,MAHINDRA HOLIDAYS &amp; RESORTS INDIA LTD.,BSE
533090:EXCEL,Excel Realty N Infra Ltd,BSE
533093:RAJOIL,RAJ OIL MILLS LTD.,BSE
533095:BENGALASM,BENGAL &amp; ASSAM COMPANY LTD.,BSE
533096:ADANIPOWER,ADANI POWER LTD.,BSE
533098:NHPC,NHPC LTD.,BSE
533100:PEIL,PREMIER ENERGY AND INFRASTRUCTURE LTD.,BSE
533101:SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,BSE
533103:JINDCOT,JINDAL COTEX LTD.,BSE
533104:GLOBUSSPR,GLOBUS SPIRITS LTD.,BSE
533106:OIL,OIL INDIA LTD.,BSE
533107:PIPAVAVDOC,PIPAVAV DEFENCE AND OFFSHORE ENG LTD.,BSE
533108:BTTL,BHILWARA TECHNICAL TEXTILES LTD.,BSE
533109:EUROMULTI,EURO MULTIVISION LTD.,BSE
533110:SPSL,SHREE PRECOATED STEELS LTD.,BSE
533121:SQSBFSI,SQS India BFSI Limited,BSE
533122:RTNPOWER,RattanIndia Power Limited,BSE
533137:DEN,Den Networks Ltd,BSE
533138:ASTEC,ASTEC LIFESCIENCES LIMITED,BSE
533139:FFTF16BGR,Fortis Fixed Term Fund - Series 16B - Growth,BSE
533140:FFTF16BCQ,Fortis Fixed Term Fund - Series 16B - Calendar Qrtly Dividend,BSE
533141:FFTF16BCY,Fortis Fixed Term Fund - Series 16B - Calendar Yearly Dividend,BSE
533142:FFTF16BDM,Fortis Fixed Term Fund - Series 16B - Dividend on Maturity,BSE
533144:COX&amp;KINGS,Cox &amp; Kings Limited,BSE
533146:DLINKINDIA,D-Link (India) Ltd,BSE
533148:JSWENERGY,JSW Energy Ltd,BSE
533149:ESSARSEC,Essar Securities Ltd,BSE
533150:GODREJPROP,Godrej Properties Ltd,BSE
533151:DBCORP,D B Corp Ltd,BSE
533152:MBLINFRA,MBL Infrastructures Ltd,BSE
533154:INFINITE,Infinite Computer Solutions (India) Ltd,BSE
533155:JUBLFOOD,Jubilant FoodWorks Ltd,BSE
533156:VASCONEQ,Vascon Engineers Ltd,BSE
533157:SYNCOM,Syncom Healthcare Ltd,BSE
533158:THANGAMAYL,Thangamayil Jewellery Ltd,BSE
533160:DBREALTY,D B Realty Ltd,BSE
533161:EMMBI,Emmbi Industries Ltd,BSE
533162:HATHWAY,Hathway Cable &amp; Datacom Ltd,BSE
533163:ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,BSE
533164:TEXMOPIPES,TEXMO PIPES &amp; PRODUCTS LTD.,BSE
533165:TIPSBBPH,TIPSBBPH,BSE
533166:SUNDARAM,SUNDARAM MULTI PAP LTD.,BSE
533167:COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,BSE
533168:ROSSELLIND,ROSSELL INDIA LTD.,BSE
533169:MANINFRA,MAN INFRACONSTRUCTION LTD.,BSE
533170:TAMBOLI,TAMBOLI CAPITAL LTD.,BSE
533171:UNITEDBNK,UNITED BANK OF INDIA,BSE
533172:RELIGAREGO,Religare Invesco Gold Exchange Traded Fund,BSE
533176:DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.,BSE
533177:IL&amp;FSTRANS,IL&amp;FS Transportation Networks Ltd,BSE
533178:PRADIP,Pradip Overseas Ltd,BSE
533179:PERSISTENT,PERSISTENT SYSTEMS LTD.,BSE
533180:SGJHL,SHREE GANESH JEWELLERY HOUSE (I) LTD.,BSE
533181:ISFT,INTRASOFT TECHNOLOGIES LTD.,BSE
533189:GOENKA,GOENKA DIAMOND &amp; JEWELS LTD.,BSE
533192:KCPSUGIND,KCP SUGAR &amp; INDUSTRIES CORPORATION LTD.,BSE
533193:KECL,Kirloskar Electric Company Ltd,BSE
533200:TALWALKARS,Talwalkars Better Value Fitness Ltd,BSE
533202:NITESHEST,Nitesh Estates Ltd,BSE
533203:TARAPUR,Tarapur Transformers Ltd,BSE
533204:MANDHANA,Mandhana Industries Ltd,BSE
533206:SJVN,SJVN Ltd,BSE
533207:JPINFRATEC,Jaypee Infratech Ltd,BSE
533208:EMAMIPAP,EMAMI PAPER MILLS LTD.,BSE
533210:KRITINUT,Kriti Nutrients Ltd,BSE
533211:PARABDRUGS,Parabolic Drugs Ltd,BSE
533212:GKB,GKB OPHTHALMICS LTD.,BSE
533213:FRONTSEC,FRONTLINE SECURITIES LTD.,BSE
533215:FFTF17BGR,FORTIS MUTUAL FUND,BSE
533216:TECHNOFAB,TECHNOFAB ENGINEERING LIMITED,BSE
533217:HMVL,HINDUSTAN MEDIA VENTURES LTD.,BSE
533218:EMAMIINFRA,EMAMI INFRASTRUCTURE LTD.,BSE
533219:SHRIASTER,Shri Aster Silicates Limited,BSE
533221:AHLWEST,ASIAN HOTELS (WEST) LTD.,BSE
533227:AHLEAST,ASIAN HOTELS (EAST) LTD.,BSE
533228:SKSMICRO,SKS MICROFINANCE LTD.,BSE
533229:BAJAJCORP,BAJAJ CORP LTD.,BSE
533230:HDFCMFGETF,HDFC Mutual Fund - HDFC Gold Exchange Traded Fund,BSE
533239:PRAKASHSTL,PRAKASH STEELAGE LTD.,BSE
533244:iGOLD,ICICI Prudential Gold Exchange Traded Fund,BSE
533248:GPPL,GUJARAT PIPAVAV PORT LTD.,BSE
533252:WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,BSE
533257:INDOSOLAR,INDOSOLAR LTD.,BSE
533258:TIRUPATIINK,TIRUPATI INKS LTD.,BSE
533259:MICROSEC,MICROSEC FINANCIAL SERVICES LTD.,BSE
533260:CAREERP,CAREER POINT LTD.,BSE
533261:EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,BSE
533262:RAMKY,RAMKY INFRASTRUCTURE LTD.,BSE
533263:GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,BSE
533264:ESL,ELECTROSTEEL STEELS LTD.,BSE
533265:GALLISPAT,GALLANTT ISPAT LTD.,BSE
533267:CANTABIL,CANTABIL RETAIL INDIA LTD.,BSE
533268:SEATV,SEA TV NETWORK LTD.,BSE
533269:WABAG,VA TECH WABAG LTD.,BSE
533270:BEDMUTHA,BEDMUTHA INDUSTRIES LTD.,BSE
533271:ASHOKA,ASHOKA BUILDCON LTD.,BSE
533272:CEBBCO,COMMERCIAL ENGINEERS &amp; BODY BUILDERS CO. LTD.,BSE
533273:OBEROIRLTY,OBEROI REALTY LTD.,BSE
533274:PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,BSE
533275:GAL,GYSCOAL ALLOYS LTD.,BSE
533276:BSLIMITED,BS LTD.,BSE
533278:COALINDIA,COAL INDIA LTD.,BSE
533281:TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.,BSE
533282:GRAVITA,GRAVITA INDIA LTD.,BSE
533284:RPPINFRA,RPP INFRA PROJECTS LTD.,BSE
533285:RDBRIL,RDB REALTY &amp; INFRASTRUCTURE LTD.,BSE
533286:MOIL,MOIL LTD.,BSE
533287:ZEELEARN,ZEE LEARN LTD.,BSE
533288:CLARIS,CLARIS LIFESCIENCES LTD.,BSE
533289:KTIL,KESAR TERMINALS &amp; INFRASTRUCTURE LTD.,BSE
533292:A2ZINFRA,A2Z Infra Engineering Limited,BSE
533293:KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,BSE
533294:RKDL,RAVI KUMAR DISTILLERIES LTD.,BSE
533295:PSB,PUNJAB &amp; SIND BANK,BSE
533296:FMNL,FUTURE MARKET NETWORKS LTD.,BSE
533298:SURANASOL,Surana Solar Limited,BSE
533301:SPYL,SHEKHAWATI POLY-YARN LTD.,BSE
533302:KICL,KALYANI INVESTMENT COMPANY LTD.,BSE
533303:BFINVEST,BF INVESTMENT LTD.,BSE
533305:SRSREAL,SRS REAL INFRASTRUCTURE LTD.,BSE
533306:SUMMITSEC,SUMMIT SECURITIES LTD.,BSE
533309:DALMIABHA,DALMIA BHARAT LTD.,BSE
533315:INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.,BSE
533316:STEL,STEL Holdings&#160;Limited,BSE
533317:OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,BSE
533320:JUBLINDS,JUBILANT INDUSTRIES LTD.,BSE
533321:BILENERGY,BIL ENERGY SYSTEMS LTD.,BSE
533322:BSLFTPCLG,Birla Sun Life Fixed Term Plan Series CL- Growth,BSE
533323:BSLFTPCLD,Birla Sun Life Fixed Term Plan Series CL- Dividend Payout,BSE
533326:TEXRAIL,TEXMACO RAIL &amp; ENGINEERING LTD.,BSE
533329:INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,BSE
533330:ACROPETAL,ACROPETAL TECHNOLOGIES LTD.,BSE
533332:SUDAR,SUDAR INDUSTRIES LTD.,BSE
533333:FCL,FINEOTEX CHEMICAL LTD.,BSE
533336:DHUNINV,DHUNSERI INVESTMENTS LTD.,BSE
533339:ZENTEC,ZEN TECHNOLOGIES LTD.,BSE
533340:SCPOFII,SBI Capital Protection Oriented Fund Series II (Growth),BSE
533343:LOVABLE,LOVABLE LINGERIE LTD.,BSE
533344:PFS,PTC INDIA FINANCIAL SERVICES LTD.,BSE
533345:IPRU1063,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Cumulative,BSE
533346:IPRU1064,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Dividend Reinvestment,BSE
533347:IPRU1064P,ICICI Prudential Interval Fund II Quarterly Interval Plan A Retail Dividend Payout,BSE
533348:IPRU1686,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Quarterly Dividend Payout,BSE
533349:IPRU1302,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Cumulative,BSE
533350:IPRU1303,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Dividend Reinvestment,BSE
533351:IPRU1303P,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Dividend Payout,BSE
533352:IPRU1687,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Quarterly Dividend Payout,BSE
533354:IPRU1074,ICICI Prudential Interval Fund II Quarterly Interval Plan B - Retail Dividend Reinvestment,BSE
533358:IPRU1305,ICICI Prudential Interval Fund II Quarterly Interval Plan B Institutional Dividend Reinvestment,BSE
533361:IPRU1286,ICICI Prudential Interval Fund II Quarterly Interval Plan C - Institutional Cumulative,BSE
533363:IPRU1287P,ICICI Prudential Interval Fund II Quarterly Interval Plan C Institutional Dividend Payout,BSE
533365:IPRU1083,ICICI Prudential Interval Fund II Quarterly Interval Plan C - Retail Cumulative,BSE
533367:IPRU1084P,ICICI Prudential Interval Fund II Quarterly Interval Plan C Retail Dividend Payout,BSE
533369:IPRU1306,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Cumulative,BSE
533370:IPRU1307,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Dividend Reinvestment,BSE
533371:IPRU1307P,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Dividend Payout,BSE
533373:IPRU1099,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Cumulative,BSE
533374:IPRU1100,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Dividend Reinvestment,BSE
533375:IPRU1100P,ICICI Prudential Interval Fund II Quarterly Interval Plan D Retail Dividend Payout,BSE
533376:IPRU1692,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Quarterly Dividend Payout,BSE
533377:IPRU1117,ICICI Prudential Interval Fund II Quarterly Interval Plan F - Retail Cumulative,BSE
533378:IPRU1118,ICICI Prudential Interval Fund II Quarterly Interval Plan F - Retail Dividend Reinvestment,BSE
533379:IPRU1118P,ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Dividend Payout,BSE
533380:IPRU1694,ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Quarterly Dividend Payout,BSE
533381:IPRU1310,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Cumulative,BSE
533382:IPRU1311,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Dividend Reinvestment,BSE
533383:IPRU1311P,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Dividend Payout,BSE
533385:N100,Motilal Oswal MOSt Shares NASDAQ-100 ETF,BSE
533389:SHILPI,SHILPI CABLE TECHNOLOGIES LTD.,BSE
533393:TCIDEVELOP,TCI DEVELOPERS LTD.,BSE
533398:MUTHOOTFIN,MUTHOOT FINANCE LTD.,BSE
533399:PARAPRINT,PARAMOUNT PRINTPACKAGING LTD.,BSE
533400:FCEL,Future Consumer Enterprise Limited,BSE
533401:SERVALL,SERVALAKSHMI PAPER LTD.,BSE
533407:CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.,BSE
533408:BSLGOLDETF,Birla Sun Life Mutual Fund - Birla Sun Life Gold ETF,BSE
533411:SANGHVIFOR,SANGHVI FORGING AND ENGINEERING LTD.,BSE
533417:KTKFMP46G,Kotak Mahindra Mutual Fund - Kotak FMP Series 46 - Growth option,BSE
533418:KTKFMP46D,Kotak Mahindra Mutual Fund - Kotak FMP Series 46 - Dividend option,BSE
533427:VMS,VMS INDUSTRIES LTD.,BSE
533428:KTKFMP48G,Kotak Mahindra Mutual Fund - Kotak FMP Series 48 - Growth option,BSE
533429:KTKFMP48D,Kotak Mahindra Mutual Fund - Kotak FMP Series 48 - Dividend option,BSE
533447:KTKFMP50G,Kotak Mahindra Mutual Fund - Kotak FMP Series 50 - Growth option,BSE
533448:KTKFMP50D,Kotak Mahindra Mutual Fund - Kotak FMP Series 50 - Dividend option,BSE
533451:KARMAENG,KARMA ENERGY LTD.,BSE
533452:WEIZFOREX,WEIZMANN FOREX LTD.,BSE
533470:RUSHIL,RUSHIL DECOR LTD.,BSE
533477:ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,BSE
533478:KTKFMP52G,Kotak Mahindra Mutual Fund - Kotak FMP Series 52 - Growth option,BSE
533479:KTKFMP52D,Kotak Mahindra Mutual Fund - Kotak FMP Series 52 - Dividend option,BSE
533482:KRIINFRA,Kridhan Infra Limited,BSE
533499:BGLOBAL,BHARATIYA GLOBAL INFOMEDIA LTD.,BSE
533506:INVENTURE,INVENTURE GROWTH &amp; SECURITIES LTD.,BSE
533519:L&amp;TFH,L&amp;T FINANCE HOLDINGS LTD.,BSE
533520:IBWSL,INDIABULLS WHOLESALE SERVICES LTD.,BSE
533525:HEALTHTECH,HEALTHFORE TECHNOLOGIES LTD.,BSE
533526:KTKFMP55G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 55 - Growth option,BSE
533527:KTKFMP55D,Kotak Mahindra Mutual Fund - Kotak FMP  Series 55 - Dividend option,BSE
533540:TREEHOUSE,TREE HOUSE EDUCATION &amp; ACCESSORIES LTD.,BSE
533543:BROOKS,BROOKS LABORATORIES LTD.,BSE
533552:RUPA,RUPA &amp; COMPANY LTD.,BSE
533553:TDPOWERSYS,T D POWER SYSTEMS LTD.,BSE
533569:SRSLTD,SRS LTD.,BSE
